timestamp,user_id,app_name,message_text,message_count,hour,day_of_week,is_overnight,sentiment_score,depression_score,anxiety_score,self_harm_score,overall_risk_score
2026-01-27 19:55:46,user_039,Snapchat,"Please reply, I'm worrying",8,19,Tuesday,FALSE,0.2773,0.2769,0.783,0.0493,0.3971
2026-01-28 01:02:36,user_036,Discord,I'm so nervous,25,1,Wednesday,TRUE,0,0.5762,0.7445,0.0284,0.4981
2026-01-28 01:38:43,user_054,WhatsApp,My chest feels tight,12,1,Wednesday,TRUE,0,0.6277,0.6888,0.1085,0.5193
2026-01-28 01:40:42,user_056,Instagram,I need a break,17,1,Wednesday,TRUE,0,1.0,0.4597,0.7607,0.7511
2026-01-28 04:46:12,user_059,Discord,I feel really alone sometimes,15,4,Wednesday,TRUE,0,0.6509,0.4769,0.0119,0.4302
2026-01-28 07:23:42,user_013,WhatsApp,Nobody understands,3,7,Wednesday,FALSE,0.0207,0.6877,0.5178,0.151,0.4941
2026-01-28 09:08:07,user_065,Instagram,Everyone is hanging out without me,10,9,Wednesday,FALSE,0.3879,0.7308,0.302,0.167,0.4397
2026-01-28 10:32:52,user_012,Snapchat,You're the best,14,10,Wednesday,FALSE,0.9573,0.1291,0.0276,0.0094,0.0637
2026-01-28 10:35:59,user_069,Instagram,I feel really alone sometimes,19,10,Wednesday,FALSE,0.0079,0.5485,0.5469,0.1926,0.459
2026-01-28 13:11:34,user_046,Messenger,I feel really tired today,1,13,Wednesday,FALSE,0.3957,0.7625,0.3757,0.028,0.4435
2026-01-28 15:52:22,user_035,Messenger,See you tomorrow,4,15,Wednesday,FALSE,0.9457,0.1549,0.1714,0.0451,0.1332
2026-01-28 16:10:20,user_027,Instagram,Everyone is hanging out without me,13,16,Wednesday,FALSE,0.1564,0.7969,0.3387,0.0837,0.4582
2026-01-28 16:39:20,user_008,Messenger,On my way,21,16,Wednesday,FALSE,0.753,0.0526,0.1751,0.0341,0.0908
2026-01-28 17:41:52,user_032,WhatsApp,I'm worried about exams,20,17,Wednesday,FALSE,0.1679,0.346,0.5977,0.0867,0.3693
2026-01-28 18:16:11,user_048,Snapchat,I don't know what to do,14,18,Wednesday,FALSE,0.1078,0.3372,0.8876,0.0368,0.4547
2026-01-28 18:31:40,user_004,Messenger,School is stressing me out,4,18,Wednesday,FALSE,0.0814,0.4648,0.5783,0.0876,0.4102
2026-01-28 20:20:27,user_046,Discord,Everything feels overwhelming,11,20,Wednesday,FALSE,0.3405,0.2039,0.8671,0.0277,0.3919
2026-01-28 21:52:04,user_053,Telegram,"Please reply, I'm worrying",17,21,Wednesday,FALSE,0.2202,0.2538,0.6878,0.1389,0.377
2026-01-28 23:10:27,user_069,Discord,I'm drowning in work,22,23,Wednesday,FALSE,0.0,0.3902,0.5839,0.1039,0.3864
2026-01-29 00:24:16,user_020,Instagram,I need a break,16,0,Thursday,TRUE,0,0.609,0.5192,0.1567,0.4645
2026-01-29 02:09:26,user_031,Discord,It's all too much,19,2,Thursday,TRUE,0,0.6483,0.3363,0.0405,0.3872
2026-01-29 04:11:53,user_057,Telegram,I just want to stay in bed,8,4,Thursday,TRUE,0.1236,0.6662,0.3751,0.0822,0.4183
2026-01-29 06:14:04,user_064,WhatsApp,I'm so nervous,20,6,Thursday,FALSE,0.26,0.2269,0.7107,0.0437,0.3504
2026-01-29 07:40:53,user_022,Telegram,See you tomorrow,21,7,Thursday,FALSE,0.6776,0.134,0.1404,0.0342,0.1113
2026-01-29 08:06:05,user_072,Telegram,Loved the movie,18,8,Thursday,FALSE,0.7224,0.1523,0.0204,0.0044,0.0692
2026-01-29 08:29:20,user_070,WhatsApp,On my way,24,8,Thursday,FALSE,0.6391,0.1902,0.0843,0.0417,0.116
2026-01-29 12:21:43,user_020,Snapchat,"Please reply, I'm worrying",9,12,Thursday,FALSE,0.2524,0.3319,0.7004,0.1116,0.4058
2026-01-29 13:36:22,user_068,Snapchat,Are we still on for later?,20,13,Thursday,FALSE,0.7247,0.1779,0.1916,0.0127,0.1414
2026-01-29 15:27:56,user_014,WhatsApp,Everything feels overwhelming,7,15,Thursday,FALSE,0.1358,0.5132,0.8813,0.0908,0.5364
2026-01-29 18:27:09,user_067,WhatsApp,On my way,13,18,Thursday,FALSE,0.8376,0.0961,0.0522,0.0478,0.0687
2026-01-29 18:36:38,user_031,WhatsApp,I'm worried about exams,11,18,Thursday,FALSE,0.1102,0.3432,0.4826,0.1387,0.3409
2026-01-29 19:37:45,user_046,Telegram,I can't sleep again tonight,22,19,Thursday,FALSE,0.1373,0.514,0.5059,0.1277,0.4146
2026-01-29 20:08:50,user_044,Telegram,I'm drowning in work,3,20,Thursday,FALSE,0.0314,0.5236,0.4038,0.0195,0.3557
2026-01-29 20:18:41,user_017,Snapchat,What if it goes wrong?,22,20,Thursday,FALSE,0.0617,0.5204,0.6896,0.1472,0.4863
2026-01-29 21:11:44,user_038,Messenger,My chest feels tight,18,21,Thursday,FALSE,0.2795,0.5542,0.6131,0.0316,0.4442
2026-01-29 23:14:33,user_057,Instagram,My parents are so annoying,5,23,Thursday,FALSE,0.3471,0.4461,0.4446,0.1208,0.3643
2026-01-30 00:11:51,user_016,WhatsApp,"Please reply, I'm worrying",11,0,Friday,TRUE,0,0.3861,0.6736,0.0743,0.4088
2026-01-30 00:47:16,user_039,Telegram,I feel empty,9,0,Friday,TRUE,0.1532,0.9347,0.3734,0.0233,0.5104
2026-01-30 00:54:29,user_005,Telegram,"Please reply, I'm worrying",5,0,Friday,TRUE,0.1772,0.4999,0.8512,0.0912,0.5207
2026-01-30 05:38:57,user_069,WhatsApp,"Please reply, I'm worrying",25,5,Friday,FALSE,0.276,0.3422,0.7338,0.0665,0.4103
2026-01-30 05:55:23,user_038,Discord,What if it goes wrong?,2,5,Friday,FALSE,0.2534,0.2283,0.8581,0.1787,0.4363
2026-01-30 10:42:38,user_018,WhatsApp,I need a break,8,10,Friday,FALSE,0.2046,0.3442,0.4364,0.0244,0.2965
2026-01-30 12:12:33,user_036,Instagram,I am happy today,12,12,Friday,FALSE,0.9596,0.1099,0.1452,0.028,0.1018
2026-01-30 16:43:19,user_014,Instagram,Okay,15,16,Friday,FALSE,0.5155,0.0809,0.0904,0.0374,0.0734
2026-01-30 17:13:46,user_039,WhatsApp,Best day ever,4,17,Friday,FALSE,0.8965,0.0346,0.1651,0.0345,0.0803
2026-01-30 18:48:53,user_056,WhatsApp,What if it goes wrong?,3,18,Friday,FALSE,0.0264,0.492,0.8096,0.1693,0.5225
2026-01-30 19:49:56,user_053,WhatsApp,My parents are so annoying,7,19,Friday,FALSE,0.3456,0.4803,0.5062,0.0058,0.3707
2026-01-30 19:58:30,user_052,Snapchat,"Please reply, I'm worrying",5,19,Friday,FALSE,0.1854,0.5668,0.6728,0.0775,0.4816
2026-01-30 20:38:47,user_005,Telegram,I feel empty,23,20,Friday,FALSE,0.1252,0.7446,0.497,0.1188,0.5015
2026-01-30 21:44:35,user_052,Discord,I have no real friends,5,21,Friday,FALSE,0.2971,0.7728,0.3024,0.056,0.4289
2026-01-30 21:49:11,user_013,Snapchat,School is stressing me out,19,21,Friday,FALSE,0.2793,0.438,0.5068,0.0024,0.3532
2026-01-30 21:49:51,user_046,Snapchat,I just want to stay in bed,18,21,Friday,FALSE,0.0903,0.6538,0.4757,0.156,0.467
2026-01-30 23:46:30,user_067,Snapchat,My parents are so annoying,15,23,Friday,FALSE,0.1638,0.4725,0.3376,0.0634,0.323
2026-01-31 01:05:17,user_017,Instagram,Trying to keep it together,16,1,Saturday,TRUE,0,0.4192,0.3539,0.1532,0.3299
2026-01-31 03:05:22,user_072,Instagram,I just want to stay in bed,3,3,Saturday,TRUE,0.0392,0.7298,0.3541,0.0584,0.4304
2026-01-31 05:08:49,user_049,WhatsApp,What if it goes wrong?,13,5,Saturday,FALSE,0.2584,0.5971,0.7261,0.0765,0.5121
2026-01-31 06:42:12,user_032,Discord,I feel really tired today,15,6,Saturday,FALSE,0.0708,0.8819,0.3757,0.1234,0.5151
2026-01-31 07:21:56,user_031,Discord,I don't feel like talking to anyone,2,7,Saturday,FALSE,0.0817,0.8267,0.3318,0.1515,0.4847
2026-01-31 08:21:53,user_063,Telegram,Best day ever,18,8,Saturday,FALSE,0.8445,0.1197,0.1743,0.0134,0.1123
2026-01-31 08:53:58,user_052,Instagram,Can't wait for the weekend,8,8,Saturday,FALSE,0.923,0.0534,0.0574,0.008,0.0435
2026-01-31 15:31:51,user_017,WhatsApp,I don't know what to do,13,15,Saturday,FALSE,0.13,0.5527,0.8293,0.1004,0.5364
2026-01-31 17:16:57,user_056,WhatsApp,Why am I always alone,4,17,Saturday,FALSE,0.3384,0.6681,0.4042,0.0732,0.427
2026-01-31 20:09:01,user_057,WhatsApp,Are we still on for later?,20,20,Saturday,FALSE,0.7821,0.0022,0.0606,0.0323,0.0301
2026-02-01 01:48:02,user_038,Discord,I feel empty,17,1,Sunday,TRUE,0,0.8298,0.5911,0.196,0.5878
2026-02-01 02:42:58,user_052,Messenger,I'm so nervous,11,2,Sunday,TRUE,0.0654,0.66,0.6374,0.1014,0.5124
2026-02-01 02:43:27,user_012,Discord,My parents are so annoying,3,2,Sunday,TRUE,0.0509,0.6502,0.3774,0.1822,0.4377
2026-02-01 04:45:24,user_021,Telegram,I feel really tired today,18,4,Sunday,TRUE,0.0275,0.7962,0.4215,0.1079,0.493
2026-02-01 05:06:06,user_040,Instagram,Best day ever,25,5,Sunday,FALSE,0.514,0.0564,0.1083,0.0033,0.0613
2026-02-01 06:25:32,user_025,Snapchat,See you tomorrow,14,6,Sunday,FALSE,0.5266,0.0545,0.0196,0.0324,0.0368
2026-02-01 08:10:50,user_020,Snapchat,Are we still on for later?,23,8,Sunday,FALSE,0.6979,0.0486,0.1938,0.0291,0.0945
2026-02-01 11:10:45,user_035,Snapchat,What's the point,20,11,Sunday,FALSE,0.3314,0.5882,0.2317,0.1251,0.3477
2026-02-01 16:42:19,user_028,WhatsApp,Best day ever,9,16,Sunday,FALSE,0.9686,0.182,0.1509,0.0168,0.1298
2026-02-01 16:47:27,user_069,Instagram,Nothing matters,10,16,Sunday,FALSE,0.3815,0.6928,0.5048,0.0855,0.4752
2026-02-01 18:20:19,user_041,Telegram,School is stressing me out,17,18,Sunday,FALSE,0.0963,0.418,0.5322,0.1412,0.3888
2026-02-01 19:05:40,user_069,Snapchat,I have so much to do,5,19,Sunday,FALSE,0.0611,0.3251,0.3237,0.1842,0.2894
2026-02-01 21:07:24,user_022,Discord,On my way,23,21,Sunday,FALSE,0.7213,0.0072,0.0354,0.033,0.0235
2026-02-01 21:26:17,user_054,Telegram,Having the best time,9,21,Sunday,FALSE,0.7333,0.0723,0.1518,0.0442,0.0931
2026-02-01 23:08:05,user_066,Discord,You're the best,15,23,Sunday,FALSE,0.9301,0.1787,0.1391,0.0465,0.1318
2026-02-01 23:24:00,user_001,Messenger,Can't wait for the weekend,1,23,Sunday,FALSE,0.8653,0.19,0.1784,0.0378,0.1479
2026-02-01 23:35:21,user_024,Instagram,Just woke up,18,23,Sunday,FALSE,0.6355,0.0503,0.0241,0.0096,0.031
2026-02-02 02:12:06,user_057,Messenger,I don't feel like talking to anyone,24,2,Monday,TRUE,0.0393,0.72,0.2038,0.086,0.3808
2026-02-02 02:32:07,user_059,Telegram,I have so much to do,6,2,Monday,TRUE,0.1751,0.6088,0.3406,0.0827,0.3834
2026-02-02 04:13:32,user_051,WhatsApp,What time is it?,7,4,Monday,TRUE,0.3366,0.2389,0.1499,0.0191,0.1528
2026-02-02 06:41:04,user_013,WhatsApp,Are we still on for later?,8,6,Monday,FALSE,0.6473,0.1004,0.1093,0.0039,0.0794
2026-02-02 06:46:27,user_024,Messenger,Just woke up,16,6,Monday,FALSE,0.5468,0.0363,0.037,0.0431,0.0383
2026-02-02 07:04:12,user_027,Discord,I am happy today,25,7,Monday,FALSE,0.5777,0.0329,0.0932,0.0203,0.0509
2026-02-02 08:25:12,user_022,Snapchat,What time is it?,7,8,Monday,FALSE,0.9951,0.0451,0.1379,0.0479,0.0783
2026-02-02 08:40:02,user_019,Messenger,I'm so nervous,5,8,Monday,FALSE,0.2928,0.3585,0.7594,0.035,0.4179
2026-02-02 09:52:52,user_041,Snapchat,Feeling left out,13,9,Monday,FALSE,0.0544,0.5962,0.5842,0.0402,0.453
2026-02-02 10:13:45,user_014,Discord,Having the best time,23,10,Monday,FALSE,0.6081,0.1393,0.1673,0.0406,0.1244
2026-02-02 10:29:49,user_015,Messenger,What if it goes wrong?,3,10,Monday,FALSE,0.2002,0.2098,0.7035,0.0209,0.3354
2026-02-02 13:24:55,user_043,WhatsApp,I am happy today,18,13,Monday,FALSE,0.5636,0.1034,0.0202,0.0249,0.0547
2026-02-02 15:18:57,user_009,Instagram,I'm so nervous,1,15,Monday,FALSE,0.2056,0.267,0.8845,0.1913,0.4642
2026-02-02 16:22:21,user_030,Discord,I can't stop thinking about it,13,16,Monday,FALSE,0.1509,0.5478,0.8799,0.1962,0.5761
2026-02-02 18:05:33,user_022,Snapchat,What if it goes wrong?,25,18,Monday,FALSE,0.3164,0.5799,0.7535,0.0757,0.5146
2026-02-02 18:16:21,user_069,WhatsApp,I can't sleep again tonight,14,18,Monday,FALSE,0.0844,0.3235,0.5947,0.0519,0.3505
2026-02-02 18:27:20,user_010,Snapchat,I am happy today,23,18,Monday,FALSE,0.7674,0.1283,0.1237,0.0378,0.104
2026-02-02 18:30:55,user_066,Snapchat,I'm worried about exams,22,18,Monday,FALSE,0.3321,0.4803,0.5384,0.1641,0.4216
2026-02-02 21:25:13,user_038,Discord,On my way,3,21,Monday,FALSE,0.7857,0.1871,0.0748,0.0275,0.1079
2026-02-03 02:40:05,user_067,Messenger,I can't sleep again tonight,17,2,Tuesday,TRUE,0.1538,0.6422,0.4963,0.1538,0.469
2026-02-03 07:29:19,user_072,Messenger,"Please reply, I'm worrying",12,7,Tuesday,FALSE,0.2494,0.2029,0.7753,0.1999,0.4025
2026-02-03 08:03:39,user_075,Messenger,I'm worried about exams,14,8,Tuesday,FALSE,0.0912,0.8385,0.565,0.6853,0.7045
2026-02-03 10:12:28,user_039,Messenger,I had fun with my friends,21,10,Tuesday,FALSE,0.8792,0.1361,0.1418,0.0096,0.1065
2026-02-03 12:26:15,user_056,Telegram,I can't stop thinking about it,14,12,Tuesday,FALSE,0.0636,0.2264,0.7447,0.0416,0.3616
2026-02-03 13:46:36,user_036,Messenger,I'm so nervous,1,13,Tuesday,FALSE,0.065,0.4983,0.7144,0.1849,0.4956
2026-02-03 15:34:57,user_052,Snapchat,I feel really tired today,7,15,Tuesday,FALSE,0.0343,0.7927,0.567,0.1845,0.5617
2026-02-03 15:54:46,user_073,Messenger,I feel really alone sometimes,9,15,Tuesday,FALSE,0.1398,0.5611,0.3852,0.167,0.401
2026-02-03 16:27:06,user_030,Discord,I feel really tired today,15,16,Tuesday,FALSE,0.3411,0.7604,0.5076,0.1442,0.5178
2026-02-03 17:50:47,user_058,WhatsApp,Everyone is hanging out without me,2,17,Tuesday,FALSE,0.3636,0.6715,0.3565,0.121,0.4236
2026-02-03 18:03:19,user_067,Telegram,What if it goes wrong?,12,18,Tuesday,FALSE,0.2963,0.4832,0.6358,0.1403,0.4509
2026-02-03 18:32:08,user_023,Messenger,Everything feels overwhelming,17,18,Tuesday,FALSE,0.2121,0.3146,0.5806,0.1678,0.371
2026-02-03 18:36:06,user_021,Discord,Can't wait for the weekend,10,18,Tuesday,FALSE,0.7529,0.0265,0.0698,0.0034,0.0359
2026-02-03 19:34:27,user_015,WhatsApp,My parents are so annoying,25,19,Tuesday,FALSE,0.0919,0.4382,0.3465,0.0377,0.306
2026-02-03 20:22:43,user_059,WhatsApp,What if it goes wrong?,13,20,Tuesday,FALSE,0.345,0.2049,0.8411,0.0638,0.3923
2026-02-03 20:42:13,user_006,WhatsApp,I'll be there in 5,6,20,Tuesday,FALSE,0.5563,0.0298,0.1688,0.0456,0.0824
2026-02-03 21:18:49,user_039,Telegram,Okay,3,21,Tuesday,FALSE,0.754,0.0811,0.1429,0.0053,0.0838
2026-02-03 21:47:07,user_011,Snapchat,Just woke up,18,21,Tuesday,FALSE,0.5935,0.0057,0.1324,0.0226,0.0543
2026-02-03 22:17:49,user_050,Snapchat,I'm so far behind,13,22,Tuesday,FALSE,0.308,0.397,0.3486,0.0148,0.2845
2026-02-03 23:09:48,user_002,Snapchat,I'm drowning in work,13,23,Tuesday,FALSE,0.2897,0.594,0.5902,0.1609,0.4844
2026-02-04 00:00:43,user_010,Telegram,I have so much to do,21,0,Wednesday,TRUE,0.1581,0.611,0.5287,0.1076,0.4564
2026-02-04 04:52:11,user_001,Discord,I feel really alone sometimes,7,4,Wednesday,TRUE,0,0.8539,0.2355,0.1033,0.4498
2026-02-04 05:35:35,user_030,Discord,So much homework,4,5,Wednesday,FALSE,0.2311,0.5323,0.4194,0.0276,0.3666
2026-02-04 07:31:05,user_032,Messenger,I don't know what to do,9,7,Wednesday,FALSE,0.247,0.2747,0.8188,0.0562,0.4105
2026-02-04 07:41:50,user_049,Instagram,Trying to keep it together,20,7,Wednesday,FALSE,0.2311,0.5164,0.4751,0.0341,0.3814
2026-02-04 07:44:34,user_058,Instagram,I can't deal with this right now,4,7,Wednesday,FALSE,0.0069,0.4491,0.4181,0.0745,0.3446
2026-02-04 08:14:49,user_009,WhatsApp,I feel empty,14,8,Wednesday,FALSE,0.3182,0.5422,0.5523,0.1456,0.4466
2026-02-04 08:21:18,user_007,Discord,What time is it?,18,8,Wednesday,FALSE,0.7588,0.1315,0.0289,0.0119,0.0657
2026-02-04 13:22:50,user_066,Discord,Loved the movie,9,13,Wednesday,FALSE,0.7523,0.06,0.1327,0.0157,0.0744
2026-02-04 13:59:32,user_025,Messenger,I don't feel like talking to anyone,23,13,Wednesday,FALSE,0.2397,0.7787,0.2516,0.0091,0.4018
2026-02-04 15:21:11,user_007,Instagram,It's all too much,21,15,Wednesday,FALSE,0.3764,0.4433,0.5466,0.0801,0.3887
2026-02-04 15:42:16,user_060,Snapchat,Having the best time,15,15,Wednesday,FALSE,0.6938,0.0742,0.0763,0.0093,0.0587
2026-02-04 18:31:28,user_068,Snapchat,I feel really tired today,18,18,Wednesday,FALSE,0.1177,0.6618,0.2973,0.1328,0.402
2026-02-04 18:49:04,user_001,WhatsApp,I'm so far behind,23,18,Wednesday,FALSE,0.2303,0.5155,0.4152,0.0799,0.3715
2026-02-04 20:44:52,user_046,Snapchat,Feeling great today,5,20,Wednesday,FALSE,0.6203,0.1117,0.0025,0.0366,0.0547
2026-02-04 21:38:42,user_048,Instagram,Trying to keep it together,13,21,Wednesday,FALSE,0.2838,0.543,0.3016,0.1009,0.348
2026-02-04 21:55:10,user_024,Discord,Best day ever,25,21,Wednesday,FALSE,0.5706,0.049,0.0025,0.0416,0.0309
2026-02-04 22:17:46,user_003,WhatsApp,I had fun with my friends,8,22,Wednesday,FALSE,0.7483,0.045,0.0701,0.0239,0.0485
2026-02-05 00:09:09,user_001,WhatsApp,Everyone is hanging out without me,16,0,Thursday,TRUE,0,0.8683,0.5667,0.0431,0.5564
2026-02-05 01:22:41,user_061,Instagram,Nothing matters,18,1,Thursday,TRUE,0.0098,0.8785,0.3633,0.06,0.4936
2026-02-05 02:32:04,user_023,Telegram,Wish I had someone to talk to,20,2,Thursday,TRUE,0,0.7847,0.3826,0.0514,0.4606
2026-02-05 03:13:52,user_014,Instagram,I just want to stay in bed,17,3,Thursday,TRUE,0.0056,0.7253,0.5778,0.1417,0.5278
2026-02-05 05:33:32,user_048,Snapchat,Everyone is hanging out without me,13,5,Thursday,FALSE,0.0495,0.6462,0.3467,0.1313,0.4127
2026-02-05 08:41:15,user_010,Discord,Just woke up,23,8,Thursday,FALSE,0.7572,0.1717,0.1986,0.0041,0.1392
2026-02-05 13:17:22,user_059,WhatsApp,I'm drowning in work,19,13,Thursday,FALSE,0.2469,0.5756,0.5711,0.1865,0.4767
2026-02-05 14:38:02,user_003,Messenger,I have no real friends,19,14,Thursday,FALSE,0.1289,0.5751,0.3274,0.1924,0.3927
2026-02-05 16:44:37,user_060,Messenger,See you tomorrow,3,16,Thursday,FALSE,0.6104,0.1436,0.0026,0.0461,0.0699
2026-02-05 16:48:42,user_028,Snapchat,Did you do the homework?,18,16,Thursday,FALSE,0.6817,0.0872,0.0994,0.0424,0.0803
2026-02-05 18:23:44,user_004,Messenger,You're the best,21,18,Thursday,FALSE,0.9633,0.1471,0.0485,0.0017,0.0762
2026-02-05 18:42:25,user_065,Snapchat,School is stressing me out,15,18,Thursday,FALSE,0.1212,0.3776,0.4902,0.1207,0.3528
2026-02-05 19:25:28,user_009,Snapchat,I'm so far behind,6,19,Thursday,FALSE,0.034,0.343,0.4202,0.1181,0.3138
2026-02-05 23:29:31,user_007,WhatsApp,Everyone is hanging out without me,12,23,Thursday,FALSE,0.0093,0.7836,0.4516,0.1933,0.5198
2026-02-06 01:41:09,user_039,Discord,What if it goes wrong?,22,1,Friday,TRUE,0.0253,0.6435,0.7378,0.028,0.5226
2026-02-06 02:23:41,user_032,Discord,I don't know what to do,18,2,Friday,TRUE,0,0.5277,0.7257,0.1654,0.5064
2026-02-06 03:40:07,user_020,Messenger,Wish I had someone to talk to,4,3,Friday,TRUE,0,0.6876,0.4325,0.1012,0.4517
2026-02-06 14:32:04,user_019,WhatsApp,See you tomorrow,10,14,Friday,FALSE,0.7852,0.1658,0.1362,0.0036,0.1149
2026-02-06 16:14:39,user_046,Messenger,What time is it?,13,16,Friday,FALSE,0.6799,0.131,0.1951,0.0043,0.1218
2026-02-06 16:50:15,user_024,Snapchat,Everything feels overwhelming,25,16,Friday,FALSE,0.1497,0.5043,0.7419,0.0874,0.4832
2026-02-06 18:39:59,user_009,Snapchat,"Please reply, I'm worrying",18,18,Friday,FALSE,0.3471,0.2243,0.6696,0.0038,0.325
2026-02-06 18:48:28,user_051,Snapchat,I don't know what to do,8,18,Friday,FALSE,0.3465,0.5199,0.6976,0.1329,0.4853
2026-02-06 18:51:38,user_050,WhatsApp,Nothing matters,16,18,Friday,FALSE,0.0867,0.8065,0.3849,0.8031,0.6581
2026-02-06 19:34:12,user_014,Discord,So much homework,13,19,Friday,FALSE,0.1158,0.33,0.4766,0.0735,0.3172
2026-02-06 19:38:25,user_035,Discord,I have no real friends,9,19,Friday,FALSE,0.114,0.5015,0.3621,0.1564,0.3665
2026-02-06 19:43:56,user_069,Messenger,School is stressing me out,23,19,Friday,FALSE,0.1622,0.4849,0.5733,0.1492,0.4319
2026-02-06 20:24:07,user_035,Telegram,See you tomorrow,1,20,Friday,FALSE,0.7324,0.0814,0.0968,0.0204,0.0716
2026-02-06 21:30:45,user_002,Snapchat,I don't know what to do,25,21,Friday,FALSE,0.3409,0.255,0.7474,0.0387,0.3733
2026-02-06 22:33:42,user_043,Telegram,Nothing matters,11,22,Friday,FALSE,0.3726,0.6007,0.5538,0.0476,0.446
2026-02-07 02:46:14,user_054,Messenger,I don't feel like talking to anyone,18,2,Saturday,TRUE,0,0.8628,0.428,0.1895,0.5423
2026-02-07 02:56:39,user_040,Telegram,Just woke up,19,2,Saturday,TRUE,0.6153,0.2327,0.1337,0.0342,0.1485
2026-02-07 06:30:42,user_046,Telegram,Did you do the homework?,3,6,Saturday,FALSE,0.661,0.1462,0.0452,0.0132,0.0776
2026-02-07 09:37:02,user_004,Instagram,See you tomorrow,13,9,Saturday,FALSE,0.7131,0.0935,0.0818,0.0402,0.0761
2026-02-07 14:38:57,user_044,Telegram,So much homework,19,14,Saturday,FALSE,0.3725,0.3956,0.4179,0.1233,0.3353
2026-02-07 16:48:09,user_063,Snapchat,I feel really tired today,9,16,Saturday,FALSE,0.1218,0.7945,0.381,0.147,0.4879
2026-02-07 17:39:41,user_012,WhatsApp,Best day ever,7,17,Saturday,FALSE,0.8612,0.1256,0.0303,0.0206,0.066
2026-02-07 18:21:27,user_003,Instagram,Nobody understands,13,18,Saturday,FALSE,0.1371,0.7704,0.4078,0.0377,0.4603
2026-02-07 19:01:09,user_047,Instagram,I can't sleep again tonight,14,19,Saturday,FALSE,0.2637,0.3425,0.4493,0.0489,0.3065
2026-02-07 19:30:00,user_013,Telegram,Okay,23,19,Saturday,FALSE,0.5752,0.0134,0.1954,0.0156,0.0777
2026-02-07 20:47:19,user_057,Messenger,Loved the movie,25,20,Saturday,FALSE,0.8194,0.042,0.0401,0.0143,0.0344
2026-02-07 21:01:02,user_057,Instagram,"Please reply, I'm worrying",18,21,Saturday,FALSE,0.3661,0.3869,0.8593,0.1742,0.499
2026-02-07 21:34:45,user_024,WhatsApp,I have no real friends,20,21,Saturday,FALSE,0.0496,0.7259,0.5897,0.1795,0.5416
2026-02-08 00:36:43,user_069,Instagram,"Please reply, I'm worrying",21,0,Sunday,TRUE,0,0.4122,0.8909,0.0062,0.4782
2026-02-08 01:42:56,user_040,Telegram,I feel really alone sometimes,23,1,Sunday,TRUE,0.0584,0.9464,0.4829,0.1144,0.5762
2026-02-08 02:41:10,user_006,WhatsApp,I just want to stay in bed,19,2,Sunday,TRUE,0,0.8635,0.4883,0.121,0.5465
2026-02-08 03:23:43,user_072,Snapchat,Wish I had someone to talk to,1,3,Sunday,TRUE,0.0338,0.8467,0.5821,0.0217,0.5478
2026-02-08 03:41:22,user_038,Snapchat,I feel really alone sometimes,20,3,Sunday,TRUE,0,0.9786,0.5536,0.0528,0.5984
2026-02-08 09:46:46,user_021,WhatsApp,I don't feel like talking to anyone,11,9,Sunday,FALSE,0.2082,0.7163,0.2855,0.1023,0.412
2026-02-08 10:07:20,user_048,Snapchat,I can't deal with this right now,23,10,Sunday,FALSE,0.2731,0.589,0.5638,0.1874,0.4798
2026-02-08 17:52:09,user_020,Telegram,Having the best time,7,17,Sunday,FALSE,0.6407,0.1558,0.0824,0.046,0.1027
2026-02-08 19:41:59,user_002,Discord,Trying to keep it together,12,19,Sunday,FALSE,0.0667,0.3867,0.3561,0.1684,0.3214
2026-02-08 20:54:49,user_039,Discord,Trying to keep it together,24,20,Sunday,FALSE,0.2906,0.318,0.3602,0.0925,0.2764
2026-02-08 21:34:55,user_032,Instagram,I had fun with my friends,21,21,Sunday,FALSE,0.7233,0.1046,0.0489,0.0399,0.0689
2026-02-08 23:34:19,user_070,Telegram,I had fun with my friends,1,23,Sunday,FALSE,0.7023,0.0999,0.0291,0.0229,0.0559
2026-02-09 00:05:50,user_047,WhatsApp,I just want to stay in bed,11,0,Monday,TRUE,0.055,0.956,0.4249,0.1309,0.5639
2026-02-09 02:02:32,user_011,Telegram,On my way,19,2,Monday,TRUE,0.5065,0.1929,0.1441,0.0406,0.1378
2026-02-09 05:59:02,user_012,Snapchat,Are we still on for later?,11,5,Monday,FALSE,0.9883,0.113,0.1127,0.0395,0.0945
2026-02-09 09:55:02,user_017,Instagram,I have so much to do,20,9,Monday,FALSE,0.1239,0.4357,0.4013,0.0755,0.3336
2026-02-09 11:27:43,user_071,Discord,So much homework,7,11,Monday,FALSE,0.3031,0.4173,0.4584,0.0566,0.3415
2026-02-09 11:59:23,user_063,Messenger,I don't feel like talking to anyone,5,11,Monday,FALSE,0.1154,0.8491,0.2502,0.0023,0.4278
2026-02-09 12:20:54,user_054,Instagram,Just woke up,4,12,Monday,FALSE,0.9586,0.0025,0.1401,0.0294,0.0574
2026-02-09 14:20:07,user_065,Snapchat,Can't wait for the weekend,4,14,Monday,FALSE,0.8263,0.0176,0.0514,0.0377,0.0344
2026-02-09 18:39:13,user_041,WhatsApp,I need a break,13,18,Monday,FALSE,0.3756,0.3362,0.3641,0.0713,0.2798
2026-02-09 18:47:33,user_055,Snapchat,Are we still on for later?,14,18,Monday,FALSE,0.6331,0.086,0.1369,0.0288,0.0895
